LR,RF,ADA,GB,QDA,LDA,LinearSVM,RBFSVM,Subject,feature_size
0.4311111111111111,0.5122222222222222,0.5066666666666666,0.5222222222222221,0.5499999999999999,0.5533333333333333,0.4666666666666666,0.39555555555555555,NF101,"(96, 12)"
0.5588888888888889,0.4988888888888889,0.5166666666666666,0.53,0.4255555555555556,0.5122222222222222,0.51,0.3122222222222222,NF101,"(96, 12)"
0.5577777777777777,0.5422222222222223,0.5566666666666666,0.5733333333333334,0.53,0.46777777777777774,0.5077777777777779,0.37333333333333335,NF101,"(96, 12)"
0.4722222222222222,0.5211111111111112,0.6588888888888889,0.5644444444444445,0.4488888888888889,0.5855555555555555,0.49000000000000005,0.3944444444444445,NF101,"(96, 12)"
0.46222222222222226,0.43,0.4688888888888889,0.5766666666666668,0.5088888888888888,0.6655555555555555,0.5211111111111111,0.38555555555555554,NF101,"(96, 12)"
0.45111111111111113,0.4177777777777777,0.5333333333333334,0.43888888888888894,0.4844444444444445,0.45555555555555555,0.44666666666666666,0.35333333333333333,NF101,"(96, 12)"
0.4655555555555555,0.48999999999999994,0.45555555555555555,0.4144444444444445,0.49111111111111116,0.5711111111111111,0.4477777777777778,0.3533333333333334,NF101,"(96, 12)"
0.38888888888888884,0.4877777777777778,0.43666666666666665,0.4011111111111111,0.4655555555555556,0.5322222222222222,0.6033333333333333,0.3677777777777778,NF101,"(96, 12)"
0.5377777777777778,0.4966666666666666,0.4633333333333334,0.48555555555555563,0.55,0.5111111111111112,0.5233333333333333,0.37444444444444447,NF101,"(96, 12)"
0.3833333333333334,0.45777777777777773,0.4822222222222223,0.40666666666666673,0.518888888888889,0.5222222222222223,0.4488888888888889,0.38555555555555554,NF101,"(96, 12)"
0.5022222222222222,0.4966666666666666,0.591111111111111,0.45555555555555555,0.43,0.51,0.5055555555555555,0.3466666666666667,NF101,"(96, 12)"
0.5211111111111111,0.5122222222222222,0.5277777777777778,0.5022222222222222,0.448888888888889,0.5844444444444444,0.5411111111111111,0.3966666666666667,NF101,"(96, 12)"
0.4966666666666667,0.48,0.5955555555555555,0.4988888888888889,0.58,0.5544444444444444,0.4855555555555555,0.40333333333333343,NF101,"(96, 12)"
0.5933333333333334,0.5422222222222223,0.4177777777777778,0.4655555555555555,0.5333333333333333,0.571111111111111,0.4411111111111111,0.3944444444444445,NF101,"(96, 12)"
0.4866666666666667,0.42777777777777776,0.43888888888888894,0.5333333333333333,0.5177777777777777,0.38,0.45666666666666667,0.3344444444444445,NF101,"(96, 12)"
0.4455555555555556,0.5177777777777777,0.48111111111111116,0.48888888888888893,0.44111111111111106,0.49333333333333335,0.5199999999999999,0.35666666666666674,NF101,"(96, 12)"
0.42000000000000004,0.47888888888888886,0.48777777777777775,0.5566666666666668,0.4855555555555555,0.40555555555555556,0.48666666666666664,0.35444444444444445,NF101,"(96, 12)"
0.47888888888888886,0.45888888888888896,0.5722222222222222,0.5044444444444445,0.47555555555555556,0.4988888888888889,0.4188888888888889,0.37444444444444447,NF101,"(96, 12)"
0.4311111111111111,0.5655555555555556,0.4722222222222222,0.4955555555555556,0.4888888888888888,0.36444444444444446,0.4255555555555556,0.36111111111111116,NF101,"(96, 12)"
0.5433333333333333,0.5922222222222222,0.40888888888888886,0.5155555555555555,0.6033333333333334,0.4455555555555556,0.40888888888888886,0.4144444444444444,NF101,"(96, 12)"
0.5144444444444445,0.4844444444444444,0.5011111111111111,0.4666666666666666,0.5811111111111111,0.5122222222222221,0.5033333333333333,0.3755555555555556,NF101,"(96, 12)"
0.39888888888888885,0.47111111111111115,0.5244444444444444,0.47111111111111115,0.5422222222222223,0.4499999999999999,0.4988888888888889,0.34111111111111114,NF101,"(96, 12)"
0.5411111111111112,0.5522222222222222,0.47111111111111115,0.5844444444444444,0.5077777777777778,0.4288888888888889,0.43555555555555553,0.32222222222222224,NF101,"(96, 12)"
0.49111111111111116,0.5633333333333334,0.4366666666666667,0.5433333333333332,0.42333333333333334,0.4488888888888888,0.5422222222222223,0.36444444444444446,NF101,"(96, 12)"
0.4833333333333333,0.5211111111111111,0.43888888888888894,0.6988888888888889,0.49111111111111105,0.5544444444444445,0.5077777777777777,0.33222222222222225,NF101,"(96, 12)"
0.5944444444444444,0.5233333333333333,0.551111111111111,0.4066666666666666,0.4288888888888889,0.42111111111111105,0.5422222222222222,0.3322222222222222,NF101,"(96, 12)"
0.4188888888888889,0.45444444444444443,0.528888888888889,0.35555555555555557,0.5033333333333332,0.5133333333333333,0.5233333333333333,0.37444444444444447,NF101,"(96, 12)"
0.40666666666666673,0.35444444444444445,0.45777777777777784,0.35555555555555557,0.5733333333333334,0.5288888888888889,0.46111111111111114,0.36444444444444446,NF101,"(96, 12)"
0.5277777777777778,0.43111111111111117,0.5455555555555556,0.4455555555555556,0.4822222222222222,0.55,0.49111111111111105,0.3722222222222223,NF101,"(96, 12)"
0.5277777777777778,0.4455555555555556,0.5488888888888889,0.5633333333333334,0.5233333333333334,0.3877777777777777,0.538888888888889,0.3844444444444445,NF101,"(96, 12)"
0.5455555555555557,0.5144444444444445,0.6355555555555555,0.5188888888888888,0.5655555555555556,0.4922222222222222,0.5533333333333335,0.3655555555555555,NF101,"(96, 12)"
0.47888888888888886,0.4333333333333333,0.55,0.40777777777777785,0.44666666666666666,0.5833333333333333,0.5422222222222223,0.3855555555555556,NF101,"(96, 12)"
0.3622222222222223,0.4822222222222223,0.5533333333333335,0.4888888888888888,0.5011111111111112,0.41111111111111115,0.41111111111111115,0.40555555555555556,NF101,"(96, 12)"
0.3633333333333334,0.5444444444444445,0.5,0.5344444444444445,0.4266666666666666,0.4177777777777778,0.4822222222222222,0.3855555555555556,NF101,"(96, 12)"
0.3977777777777778,0.4922222222222222,0.4688888888888889,0.40666666666666673,0.42777777777777776,0.5411111111111111,0.5944444444444444,0.3733333333333334,NF101,"(96, 12)"
0.37222222222222223,0.4677777777777778,0.5311111111111111,0.4666666666666666,0.4722222222222222,0.5544444444444444,0.518888888888889,0.34444444444444444,NF101,"(96, 12)"
0.45888888888888885,0.37555555555555553,0.4688888888888889,0.4811111111111111,0.5000000000000001,0.4922222222222222,0.4677777777777778,0.3433333333333333,NF101,"(96, 12)"
0.42444444444444446,0.4288888888888889,0.5511111111111111,0.5755555555555556,0.5655555555555556,0.3677777777777778,0.4688888888888888,0.4166666666666667,NF101,"(96, 12)"
0.4066666666666666,0.5433333333333333,0.4855555555555555,0.45666666666666667,0.5422222222222223,0.44666666666666677,0.49444444444444446,0.3866666666666667,NF101,"(96, 12)"
0.4344444444444444,0.42777777777777776,0.5588888888888889,0.5533333333333335,0.47333333333333333,0.4166666666666667,0.43555555555555553,0.39666666666666667,NF101,"(96, 12)"
0.4477777777777778,0.5833333333333333,0.5655555555555555,0.4866666666666667,0.5400000000000001,0.4288888888888889,0.4311111111111111,0.4166666666666667,NF101,"(96, 12)"
0.5044444444444445,0.5855555555555556,0.3944444444444445,0.3844444444444445,0.47444444444444445,0.45777777777777773,0.5722222222222222,0.35555555555555557,NF101,"(96, 12)"
0.3811111111111112,0.5744444444444445,0.42666666666666664,0.4488888888888889,0.5077777777777778,0.4177777777777778,0.4844444444444444,0.4066666666666666,NF101,"(96, 12)"
0.4311111111111111,0.47777777777777775,0.5533333333333333,0.42444444444444446,0.52,0.4655555555555556,0.4922222222222222,0.33111111111111113,NF101,"(96, 12)"
0.47888888888888886,0.5866666666666667,0.51,0.5299999999999999,0.42666666666666664,0.5533333333333333,0.5011111111111111,0.4166666666666667,NF101,"(96, 12)"
0.5644444444444445,0.5322222222222223,0.5644444444444444,0.39555555555555555,0.5011111111111111,0.5322222222222223,0.48,0.39555555555555555,NF101,"(96, 12)"
0.4488888888888889,0.4344444444444444,0.5066666666666667,0.45888888888888896,0.5433333333333332,0.45777777777777784,0.5777777777777777,0.4055555555555556,NF101,"(96, 12)"
0.3833333333333333,0.47888888888888886,0.45999999999999996,0.6222222222222222,0.4600000000000001,0.5822222222222222,0.5088888888888888,0.4366666666666667,NF101,"(96, 12)"
0.5022222222222222,0.3944444444444445,0.44666666666666666,0.3822222222222222,0.48777777777777775,0.4488888888888889,0.5166666666666666,0.3744444444444445,NF101,"(96, 12)"
0.48111111111111116,0.4022222222222222,0.5411111111111111,0.45666666666666667,0.47777777777777775,0.4966666666666666,0.49111111111111116,0.3633333333333334,NF101,"(96, 12)"
0.5444444444444445,0.5244444444444445,0.5388888888888889,0.47444444444444445,0.46222222222222226,0.5011111111111111,0.5322222222222222,0.35222222222222227,NF101,"(96, 12)"
0.45444444444444443,0.5011111111111111,0.5155555555555555,0.40555555555555556,0.43999999999999995,0.5033333333333334,0.4922222222222222,0.3522222222222223,NF101,"(96, 12)"
0.47888888888888886,0.5177777777777777,0.6255555555555556,0.4766666666666667,0.5177777777777777,0.5233333333333333,0.5855555555555556,0.3633333333333334,NF101,"(96, 12)"
0.49000000000000005,0.5011111111111111,0.3588888888888889,0.47888888888888886,0.5633333333333334,0.5411111111111111,0.5111111111111112,0.3511111111111111,NF101,"(96, 12)"
0.5511111111111111,0.49777777777777776,0.5133333333333334,0.4688888888888888,0.5277777777777778,0.4822222222222222,0.42777777777777776,0.42666666666666664,NF101,"(96, 12)"
0.5722222222222222,0.47555555555555556,0.4344444444444444,0.4888888888888888,0.41555555555555557,0.4488888888888888,0.47333333333333344,0.42777777777777787,NF101,"(96, 12)"
0.4888888888888888,0.5233333333333332,0.4833333333333333,0.5711111111111111,0.6000000000000001,0.5522222222222222,0.5522222222222223,0.41555555555555557,NF101,"(96, 12)"
0.5111111111111111,0.46777777777777774,0.45555555555555555,0.6122222222222221,0.47888888888888886,0.4,0.53,0.42666666666666664,NF101,"(96, 12)"
0.4377777777777778,0.5277777777777778,0.44666666666666666,0.4322222222222222,0.5211111111111111,0.47777777777777775,0.4377777777777778,0.3744444444444444,NF101,"(96, 12)"
0.51,0.5344444444444445,0.5488888888888889,0.44666666666666666,0.4533333333333333,0.42666666666666664,0.43555555555555553,0.37555555555555564,NF101,"(96, 12)"
0.39777777777777784,0.5,0.43888888888888883,0.6377777777777778,0.40444444444444444,0.5733333333333334,0.4644444444444444,0.37222222222222223,NF101,"(96, 12)"
0.5122222222222221,0.52,0.42555555555555546,0.47555555555555545,0.4855555555555555,0.4344444444444444,0.4822222222222223,0.40555555555555556,NF101,"(96, 12)"
0.4688888888888888,0.5211111111111111,0.3944444444444445,0.6033333333333333,0.5233333333333333,0.38222222222222224,0.4677777777777778,0.35666666666666674,NF101,"(96, 12)"
0.4444444444444445,0.5044444444444445,0.49444444444444435,0.4844444444444445,0.53,0.4166666666666667,0.45,0.3944444444444445,NF101,"(96, 12)"
0.49777777777777776,0.5855555555555556,0.4377777777777778,0.6144444444444443,0.5222222222222221,0.4377777777777777,0.48999999999999994,0.4066666666666666,NF101,"(96, 12)"
0.5022222222222223,0.4888888888888888,0.6133333333333334,0.34444444444444444,0.46111111111111114,0.4522222222222222,0.54,0.39666666666666667,NF101,"(96, 12)"
0.45555555555555555,0.45777777777777784,0.5011111111111111,0.5044444444444445,0.4655555555555555,0.52,0.4166666666666667,0.38555555555555554,NF101,"(96, 12)"
0.5,0.42333333333333334,0.45666666666666667,0.5522222222222223,0.43666666666666665,0.4488888888888889,0.49111111111111116,0.4377777777777778,NF101,"(96, 12)"
0.4644444444444444,0.57,0.5122222222222222,0.48888888888888893,0.46111111111111114,0.4044444444444445,0.5722222222222222,0.41555555555555557,NF101,"(96, 12)"
0.49777777777777776,0.4988888888888889,0.5199999999999999,0.5777777777777778,0.42666666666666664,0.34222222222222226,0.43666666666666665,0.35444444444444445,NF101,"(96, 12)"
0.5644444444444444,0.45,0.4377777777777778,0.5844444444444444,0.4522222222222222,0.5,0.5655555555555557,0.42666666666666664,NF101,"(96, 12)"
0.42333333333333334,0.6277777777777779,0.5777777777777777,0.43,0.5733333333333334,0.4566666666666667,0.48,0.32333333333333336,NF101,"(96, 12)"
0.5255555555555557,0.5599999999999999,0.5377777777777778,0.39555555555555555,0.4066666666666666,0.5411111111111111,0.4833333333333332,0.4177777777777778,NF101,"(96, 12)"
0.5655555555555556,0.4377777777777777,0.48,0.51,0.5644444444444444,0.5388888888888889,0.51,0.3844444444444444,NF101,"(96, 12)"
0.43555555555555553,0.3844444444444445,0.5111111111111112,0.46777777777777774,0.5466666666666666,0.4066666666666666,0.58,0.4177777777777778,NF101,"(96, 12)"
0.51,0.5633333333333332,0.4688888888888889,0.43,0.3811111111111111,0.5111111111111111,0.5088888888888888,0.3944444444444445,NF101,"(96, 12)"
0.58,0.51,0.5311111111111111,0.518888888888889,0.42777777777777776,0.3866666666666666,0.4888888888888888,0.32,NF101,"(96, 12)"
0.5444444444444445,0.5255555555555556,0.5877777777777777,0.45777777777777773,0.5044444444444445,0.48666666666666664,0.3977777777777778,0.3533333333333334,NF101,"(96, 12)"
0.49000000000000005,0.48777777777777775,0.5499999999999999,0.42666666666666664,0.4922222222222222,0.5700000000000001,0.5233333333333334,0.35333333333333333,NF101,"(96, 12)"
0.5711111111111112,0.5555555555555556,0.4611111111111111,0.4655555555555556,0.5311111111111112,0.6466666666666667,0.5211111111111111,0.39555555555555555,NF101,"(96, 12)"
0.5088888888888888,0.5311111111111112,0.5177777777777778,0.4766666666666667,0.48999999999999994,0.5455555555555555,0.43,0.3944444444444445,NF101,"(96, 12)"
0.5388888888888889,0.4488888888888889,0.45666666666666667,0.5066666666666666,0.4522222222222222,0.5833333333333333,0.5311111111111112,0.41555555555555557,NF101,"(96, 12)"
0.5655555555555556,0.4688888888888889,0.658888888888889,0.47111111111111104,0.5633333333333334,0.46222222222222226,0.5022222222222222,0.3833333333333334,NF101,"(96, 12)"
0.5277777777777778,0.4699999999999999,0.5533333333333333,0.4477777777777778,0.508888888888889,0.4688888888888889,0.5055555555555555,0.35333333333333333,NF101,"(96, 12)"
0.45777777777777773,0.6,0.5055555555555556,0.4477777777777778,0.42777777777777776,0.5422222222222223,0.4688888888888888,0.35444444444444445,NF101,"(96, 12)"
0.44333333333333325,0.4488888888888889,0.4188888888888889,0.4477777777777778,0.508888888888889,0.48666666666666664,0.47444444444444456,0.3622222222222222,NF101,"(96, 12)"
0.5844444444444443,0.5511111111111111,0.6133333333333333,0.45999999999999996,0.4655555555555556,0.4444444444444445,0.5344444444444445,0.36444444444444446,NF101,"(96, 12)"
0.5633333333333334,0.5822222222222221,0.4922222222222222,0.43666666666666665,0.4888888888888888,0.4888888888888888,0.5833333333333333,0.34222222222222226,NF101,"(96, 12)"
0.37333333333333335,0.47111111111111115,0.37222222222222223,0.518888888888889,0.4955555555555556,0.4766666666666667,0.5111111111111111,0.3633333333333334,NF101,"(96, 12)"
0.4022222222222222,0.5288888888888889,0.47888888888888886,0.5144444444444445,0.5311111111111112,0.5411111111111111,0.4966666666666667,0.3022222222222222,NF101,"(96, 12)"
0.38,0.5122222222222221,0.5611111111111111,0.5144444444444444,0.428888888888889,0.48888888888888893,0.49000000000000005,0.37444444444444447,NF101,"(96, 12)"
0.5611111111111111,0.45888888888888885,0.5199999999999999,0.39555555555555555,0.5022222222222222,0.5288888888888889,0.49333333333333335,0.36444444444444446,NF101,"(96, 12)"
0.4611111111111111,0.5133333333333333,0.5266666666666666,0.40444444444444444,0.4699999999999999,0.4288888888888889,0.5655555555555556,0.39666666666666667,NF101,"(96, 12)"
0.45888888888888885,0.4477777777777778,0.5022222222222222,0.45,0.48999999999999994,0.46222222222222226,0.5111111111111111,0.37555555555555553,NF101,"(96, 12)"
0.3844444444444445,0.52,0.39333333333333337,0.45,0.4922222222222222,0.45888888888888885,0.39333333333333337,0.43555555555555553,NF101,"(96, 12)"
0.5811111111111111,0.53,0.49111111111111116,0.47777777777777775,0.5622222222222222,0.4166666666666667,0.39666666666666667,0.3633333333333334,NF101,"(96, 12)"
0.53,0.48777777777777775,0.5633333333333332,0.5455555555555556,0.53,0.3755555555555556,0.4677777777777778,0.4066666666666666,NF101,"(96, 12)"
0.3833333333333333,0.5399999999999999,0.3655555555555556,0.5311111111111111,0.5033333333333333,0.478888888888889,0.4877777777777778,0.3522222222222222,NF101,"(96, 12)"
0.5988888888888889,0.4688888888888888,0.48777777777777775,0.47777777777777775,0.5311111111111111,0.5888888888888889,0.5011111111111111,0.35222222222222227,NF101,"(96, 12)"
0.5444444444444445,0.5555555555555556,0.5211111111111111,0.45666666666666667,0.4699999999999999,0.51,0.5566666666666668,0.40777777777777785,NF101,"(96, 12)"
0.44666666666666666,0.5633333333333334,0.4688888888888889,0.5388888888888889,0.48999999999999994,0.48,0.5511111111111111,0.4177777777777778,NF101,"(96, 12)"
0.49000000000000005,0.5244444444444445,0.48777777777777775,0.4600000000000001,0.49777777777777776,0.47777777777777775,0.5744444444444444,0.39555555555555555,NF101,"(96, 12)"
0.4488888888888889,0.4833333333333333,0.5377777777777778,0.38888888888888884,0.5,0.4477777777777778,0.5211111111111111,0.35555555555555557,NF101,"(96, 12)"
0.5111111111111112,0.5633333333333334,0.4033333333333333,0.5322222222222223,0.4044444444444445,0.5911111111111111,0.47777777777777775,0.3666666666666667,NF101,"(96, 12)"
0.4722222222222222,0.44333333333333325,0.4800000000000001,0.3722222222222223,0.5388888888888889,0.48,0.5633333333333332,0.45666666666666667,NF101,"(96, 12)"
0.5111111111111111,0.45333333333333325,0.5188888888888888,0.5222222222222221,0.45666666666666667,0.47555555555555556,0.5433333333333333,0.3844444444444445,NF101,"(96, 12)"
